"Species","AgeClass","BACI.eff","n.years.b","n.years.a","n.sites.per.year","alpha","scenario","sd.Year","sd.Stream","sd.StreamYear","sd.Resid","sd.WS.BACI","nsw_T","nsw_C","sdSite","sdYear","sdSiteYear","sdResid","sdWS.BACI","n_TA","n_TB","n_CA","n_CB","ns_T","ns_C","ny_B","ny_A","mu_TA","mu_TB","mu_CA","mu_CB","baci","dfdenom","ncp","Fcrit","ts.power","Tcrit","os.power.a","os.power.b"
"BLTR","Immature",1.09861228866811,2,5,10,0.05,17967,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,2,5,1.09861228866811,0,0,0,1.09861228866811,53,3.17977665693683,4.02301699773367,0.417291297442618,1.6741162367031,0.545980181447291,0.000330051071362192
"BLTR","Mature",1.09861228866811,2,5,10,0.05,17970,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,2,5,1.09861228866811,0,0,0,1.09861228866811,53,3.08477308424064,4.02301699773367,0.40704761158213,1.6741162367031,0.535466062686755,0.000363579053040297
"BKTR","AllAges",0.693147180559945,3,5,10,0.05,17975,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,3,5,0.693147180559945,0,0,0,0.693147180559945,62,1.40618252724527,3.99588712591073,0.214928713233869,1.66980416251201,0.31847578108758,0.00241711769916486
"BLTR","Immature",0.693147180559945,3,5,10,0.05,17978,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,3,5,0.693147180559945,0,0,0,0.693147180559945,62,1.30356392705376,3.99588712591073,0.202637612481927,1.66980416251201,0.30307727656588,0.00276635542136383
"BLTR","Mature",0.693147180559945,3,5,10,0.05,17981,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,3,5,0.693147180559945,0,0,0,0.693147180559945,62,1.27278486366989,3.99588712591073,0.198950043891786,1.66980416251201,0.298409233758698,0.00288257440590645
"BKTR","AllAges",1.09861228866811,3,5,10,0.05,17986,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,3,5,1.09861228866811,0,0,0,1.09861228866811,62,3.53247974475281,3.99588712591073,0.456428471371419,1.66980416251201,0.584752941256989,0.000229064708483495
"BLTR","Immature",1.09861228866811,3,5,10,0.05,17989,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,3,5,1.09861228866811,0,0,0,1.09861228866811,62,3.2746909302939,3.99588712591073,0.429297503200086,1.66980416251201,0.557628826944493,0.000296297248697064
"BLTR","Mature",1.09861228866811,3,5,10,0.05,17992,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,3,5,1.09861228866811,0,0,0,1.09861228866811,62,3.19737065653188,3.99588712591073,0.421015274538285,1.66980416251201,0.549225845694771,0.000320412529034808
"BKTR","AllAges",0.693147180559945,4,5,10,0.05,17997,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,4,5,0.693147180559945,0,0,0,0.693147180559945,71,1.41156446239884,3.97581015417556,0.216244357061033,1.66659965832853,0.319863677973328,0.00238826475249232
"BLTR","Immature",0.693147180559945,4,5,10,0.05,18000,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,4,5,0.693147180559945,0,0,0,0.693147180559945,71,1.32332065270171,3.97581015417556,0.205633997874811,1.66659965832853,0.30661966212615,0.00268176327677294
"BLTR","Mature",0.693147180559945,4,5,10,0.05,18003,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,4,5,0.693147180559945,0,0,0,0.693147180559945,71,1.29645883783802,3.97581015417556,0.20240309523602,1.66659965832853,0.30255086544648,0.00277946091964187
"BKTR","AllAges",1.09861228866811,4,5,10,0.05,18008,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,4,5,1.09861228866811,0,0,0,1.09861228866811,71,3.54599973703633,3.97581015417556,0.459298377640311,1.66659965832853,0.58715807106927,0.000223878777447784
"BLTR","Immature",1.09861228866811,4,5,10,0.05,18011,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,4,5,1.09861228866811,0,0,0,1.09861228866811,71,3.324321921877,3.97581015417556,0.435988314539249,1.66659965832853,0.563955518825016,0.000279302144788662
"BLTR","Mature",1.09861228866811,4,5,10,0.05,18014,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,4,5,1.09861228866811,0,0,0,1.09861228866811,71,3.25684219213013,3.97581015417556,0.428781466754307,1.66659965832853,0.556690835175007,0.000298988745817796
"BKTR","AllAges",0.693147180559945,5,5,10,0.05,18019,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,5,5,0.693147180559945,0,0,0,0.693147180559945,80,1.41481362631813,3.96035242061496,0.217157554760815,1.66412457858967,0.320804024622443,0.00236892551230306
"BLTR","Immature",0.693147180559945,5,5,10,0.05,18022,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,5,5,0.693147180559945,0,0,0,0.693147180559945,80,1.33546705411517,3.96035242061496,0.207588386015718,1.66412457858967,0.308889789628073,0.00262902290092804
"BLTR","Mature",0.693147180559945,5,5,10,0.05,18025,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,5,5,0.693147180559945,0,0,0,0.693147180559945,80,1.31109533581674,3.96035242061496,0.204648137828969,1.66412457858967,0.305199779723675,0.00271560498569667
"BKTR","AllAges",1.09861228866811,5,5,10,0.05,18030,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,3.5541619816311,3.96035242061496,0.461285320872948,1.66412457858967,0.588783359913128,0.000220433468849368
"BLTR","Immature",1.09861228866811,5,5,10,0.05,18033,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,3.35483497130932,3.96035242061496,0.440329484380341,1.66412457858967,0.567984882968998,0.000268939624630038
"BLTR","Mature",1.09861228866811,5,5,10,0.05,18036,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,3.29361062840507,3.96035242061496,0.433800647015748,1.66412457858967,0.561431340060494,0.000286062132266118
"BKTR","AllAges",0.693147180559945,2,7,10,0.05,18041,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,2,7,0.693147180559945,0,0,0,0.693147180559945,71,1.39917245539021,3.97581015417556,0.214754815111417,1.66659965832853,0.318015062707367,0.00242710123405265
"BLTR","Immature",0.693147180559945,2,7,10,0.05,18044,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,2,7,0.693147180559945,0,0,0,0.693147180559945,71,1.27848991660599,3.97581015417556,0.200241698484163,1.66659965832853,0.299819263978416,0.00284718331753253
"BLTR","Mature",0.693147180559945,2,7,10,0.05,18047,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,2,7,0.693147180559945,0,0,0,0.693147180559945,71,1.24298683558298,3.97581015417556,0.195971147365951,1.66659965832853,0.294398811333891,0.00298687321883917
"BKTR","AllAges",1.09861228866811,2,7,10,0.05,18052,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,2,7,1.09861228866811,0,0,0,1.09861228866811,71,3.51486970028315,3.97581015417556,0.456059372184222,1.66659965832853,0.583960629470554,0.000230889168849613
"BLTR","Immature",1.09861228866811,2,7,10,0.05,18055,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,2,7,1.09861228866811,0,0,0,1.09861228866811,71,3.21170235497716,3.97581015417556,0.423932291957097,1.66659965832853,0.551778167942294,0.000312993527305516
"BLTR","Mature",1.09861228866811,2,7,10,0.05,18058,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,2,7,1.09861228866811,0,0,0,1.09861228866811,71,3.12251484755181,3.97581015417556,0.414285867955101,1.66659965832853,0.541946067074014,0.000342800449989356
"BKTR","AllAges",0.693147180559945,3,7,10,0.05,18063,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,3,7,0.693147180559945,0,0,0,0.693147180559945,80,1.40986882576259,3.96035242061496,0.216561415772133,1.66412457858967,0.320065944113101,0.00238421962940771
"BLTR","Immature",0.693147180559945,3,7,10,0.05,18066,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,3,7,0.693147180559945,0,0,0,0.693147180559945,80,1.31704947193695,3.96035242061496,0.205366484445979,1.66412457858967,0.306102601831057,0.00269414384096101
"BLTR","Mature",0.693147180559945,3,7,10,0.05,18069,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,3,7,0.693147180559945,0,0,0,0.693147180559945,80,1.28893318437187,3.96035242061496,0.201974227469259,1.66412457858967,0.301831734588723,0.00279729410742957
"BKTR","AllAges",1.09861228866811,3,7,10,0.05,18074,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,3,7,1.09861228866811,0,0,0,1.09861228866811,80,3.54174011785035,3.96035242061496,0.459993010738663,1.66412457858967,0.587511087001526,0.000223162897218687
"BLTR","Immature",1.09861228866811,3,7,10,0.05,18077,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,3,7,1.09861228866811,0,0,0,1.09861228866811,80,3.30856805024372,3.96035242061496,0.435399602526781,1.66412457858967,0.56303961978464,0.000281772941880032
"BLTR","Mature",1.09861228866811,3,7,10,0.05,18080,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,3,7,1.09861228866811,0,0,0,1.09861228866811,80,3.2379369519354,3.96035242061496,0.427826993952851,1.66412457858967,0.555403962835718,0.000302658651001764
"BKTR","AllAges",0.693147180559945,4,7,10,0.05,18085,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,4,7,0.693147180559945,0,0,0,0.693147180559945,89,1.41527914048867,3.94808435229167,0.217631549105631,1.6621553258697,0.321237745567966,0.00236010273145304
"BLTR","Immature",0.693147180559945,4,7,10,0.05,18088,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,4,7,0.693147180559945,0,0,0,0.693147180559945,89,1.33722172388172,3.94808435229167,0.208195053919194,1.6621553258697,0.309503323859803,0.00261503506773819
"BLTR","Mature",0.693147180559945,4,7,10,0.05,18091,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,4,7,0.693147180559945,0,0,0,0.693147180559945,89,1.31321761973691,3.94808435229167,0.205292106256799,1.6621553258697,0.305865147982846,0.00269989263204973
"BKTR","AllAges",1.09861228866811,4,7,10,0.05,18096,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,4,7,1.09861228866811,0,0,0,1.09861228866811,89,3.55533140263189,3.94808435229167,0.462316317782384,1.6621553258697,0.589532831832517,0.000218871993100445
"BLTR","Immature",1.09861228866811,4,7,10,0.05,18099,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,4,7,1.09861228866811,0,0,0,1.09861228866811,89,3.3592428879837,3.94808435229167,0.441675797404532,1.6621553258697,0.569072153281563,0.000266225641446072
"BLTR","Mature",1.09861228866811,4,7,10,0.05,18102,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,4,7,1.09861228866811,0,0,0,1.09861228866811,89,3.29894203084776,3.94808435229167,0.435238488669947,1.6621553258697,0.562619600389925,0.000282926088854496
"BKTR","AllAges",0.693147180559945,5,7,10,0.05,18107,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,5,7,0.693147180559945,0,0,0,0.693147180559945,98,1.41854549070094,3.93811107800336,0.218368676736916,1.66055121706573,0.32202361738716,0.00234408131649277
"BLTR","Immature",0.693147180559945,5,7,10,0.05,18110,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,5,7,0.693147180559945,0,0,0,0.693147180559945,98,1.3496267737435,3.93811107800336,0.210021033180661,1.66055121706573,0.311664642950946,0.00256606051239594
"BLTR","Mature",0.693147180559945,5,7,10,0.05,18113,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,5,7,0.693147180559945,0,0,0,0.693147180559945,98,1.32823728046801,3.93811107800336,0.207429332215821,1.66055121706573,0.308426296948973,0.00263994471408568
"BKTR","AllAges",1.09861228866811,5,7,10,0.05,18118,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,3.56353682101861,3.93811107800336,0.463913607330921,1.66055121706573,0.590885880748139,0.000216043058335114
"BLTR","Immature",1.09861228866811,5,7,10,0.05,18121,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,3.3904056897682,3.93811107800336,0.445707216449862,1.66055121706573,0.572883163803187,0.000256804153254797
"BLTR","Mature",1.09861228866811,5,7,10,0.05,18124,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,3.33667301262123,3.93811107800336,0.439985014047872,1.66055121706573,0.56716928960901,0.000271084875601346
"BKTR","AllAges",0.693147180559945,2,10,10,0.05,18129,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,1.40190787607342,3.93811107800336,0.216353995730116,1.66055121706573,0.319533321725698,0.00239552398942944
"BLTR","Immature",0.693147180559945,2,10,10,0.05,18132,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,1.28819157722614,3.93811107800336,0.202576390490506,1.66055121706573,0.302333351972982,0.00278517666294353
"BLTR","Mature",0.693147180559945,2,10,10,0.05,18135,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,1.2545012355263,3.93811107800336,0.198493249779907,1.66055121706573,0.297176737430241,0.0029147773575926
"BKTR","AllAges",1.09861228866811,2,10,10,0.05,18140,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,2,10,1.09861228866811,0,0,0,1.09861228866811,98,3.52174136734599,3.93811107800336,0.459551096049155,1.66055121706573,0.586596547133271,0.000225200893024913
"BLTR","Immature",1.09861228866811,2,10,10,0.05,18143,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,2,10,1.09861228866811,0,0,0,1.09861228866811,98,3.23607395607954,3.93811107800336,0.429182608282789,1.66055121706573,0.556308967625947,0.000300182622449685
"BLTR","Mature",1.09861228866811,2,10,10,0.05,18146,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,2,10,1.09861228866811,0,0,0,1.09861228866811,98,3.15144024221764,3.93811107800336,0.420006172387005,1.66055121706573,0.547006842029788,0.000327287044356028
"BKTR","AllAges",0.693147180559945,3,10,10,0.05,18151,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,3,10,0.693147180559945,0,0,0,0.693147180559945,107,1.41264637645567,3.92984382634912,0.217938367598322,1.65921931188109,0.321388581232212,0.00235715262496594
"BLTR","Immature",0.693147180559945,3,10,10,0.05,18154,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,3,10,0.693147180559945,0,0,0,0.693147180559945,107,1.32734965301816,3.92984382634912,0.207588744750666,1.65921931188109,0.308527076657862,0.00263767897038047
"BLTR","Mature",0.693147180559945,3,10,10,0.05,18157,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,3,10,0.693147180559945,0,0,0,0.693147180559945,107,1.30131908692427,3.92984382634912,0.204429074590828,1.65921931188109,0.304566784002131,0.00273104142050062
"BKTR","AllAges",1.09861228866811,3,10,10,0.05,18162,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,3,10,1.09861228866811,0,0,0,1.09861228866811,107,3.54871761996921,3.92984382634912,0.462986171914125,1.65921931188109,0.589795997349408,0.000218356788841412
"BLTR","Immature",1.09861228866811,3,10,10,0.05,18165,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,3,10,1.09861228866811,0,0,0,1.09861228866811,107,3.33444319826447,3.92984382634912,0.44034038008456,1.65921931188109,0.567349230552159,0.000270645539155123
"BLTR","Mature",1.09861228866811,3,10,10,0.05,18168,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,3,10,1.09861228866811,0,0,0,1.09861228866811,107,3.26905165364668,3.92984382634912,0.433322402173179,1.65921931188109,0.560307961494205,0.000289182063248794
"BKTR","AllAges",0.693147180559945,4,10,10,0.05,18173,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,4,10,0.693147180559945,0,0,0,0.693147180559945,116,1.41807812433665,3.92287936161707,0.218838219298104,1.65809574426876,0.322411176076621,0.00233629537303748
"BLTR","Immature",0.693147180559945,4,10,10,0.05,18176,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,4,10,0.693147180559945,0,0,0,0.693147180559945,116,1.34784225885861,3.92287936161707,0.21030514298717,1.65809574426876,0.311834518175096,0.00256236443729774
"BLTR","Mature",0.693147180559945,4,10,10,0.05,18179,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,4,10,0.693147180559945,0,0,0,0.693147180559945,116,1.3260771209054,3.92287936161707,0.207659855116549,1.65809574426876,0.308532652227738,0.00263760222706833
"BKTR","AllAges",1.09861228866811,4,10,10,0.05,18184,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,4,10,1.09861228866811,0,0,0,1.09861228866811,116,3.56236274711052,3.92287936161707,0.464932156878476,1.65809574426876,0.591554043235689,0.000214678154476511
"BLTR","Immature",1.09861228866811,4,10,10,0.05,18187,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,4,10,1.09861228866811,0,0,0,1.09861228866811,116,3.38592279898915,3.92287936161707,0.446336955020651,1.65809574426876,0.573184490154157,0.000256105667977069
"BLTR","Mature",1.09861228866811,4,10,10,0.05,18190,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,4,10,1.09861228866811,0,0,0,1.09861228866811,116,3.33124646254504,3.92287936161707,0.44049967232829,1.65809574426876,0.567360270952726,0.000270633522066799
"BKTR","AllAges",0.693147180559945,5,10,10,0.05,18195,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,5,10,0.693147180559945,0,0,0,0.693147180559945,125,1.42135745446116,3.91693224050255,0.219443481551079,1.65713517820328,0.323081803064817,0.00232272967367686
"BLTR","Immature",0.693147180559945,5,10,10,0.05,18198,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,5,10,0.693147180559945,0,0,0,0.693147180559945,125,1.36044678395381,3.91693224050255,0.212035122187999,1.65713517820328,0.313915070664265,0.00251617049030428
"BLTR","Mature",0.693147180559945,5,10,10,0.05,18201,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,5,10,0.693147180559945,0,0,0,0.693147180559945,125,1.3413941915899,3.91693224050255,0.209716972990201,1.65713517820328,0.311029284878594,0.00258054100171945
"BKTR","AllAges",1.09861228866811,5,10,10,0.05,18206,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.5,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.5,10,10,10,10,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,3.57060077241431,3.91693224050255,0.466239062723238,1.65713517820328,0.592704910092563,0.000212301349655108
"BLTR","Immature",1.09861228866811,5,10,10,0.05,18209,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.5,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.5,10,10,10,10,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,3.41758670373004,3.91693224050255,0.450137496382545,1.65713517820328,0.576833589460382,0.000247370494702581
"BLTR","Mature",1.09861228866811,5,10,10,0.05,18212,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.5,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.5,10,10,10,10,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,3.36972456968518,3.91693224050255,0.445043540967324,1.65713517820328,0.571768961262402,0.000259584080995912
