"Species","AgeClass","BACI.eff","n.years.b","n.years.a","n.sites.per.year","alpha","sd.Year","sd.Stream","sd.StreamYear","sd.Resid","n.streams.t","n.streams.c","sdSite","sdYear","sdSiteYear","sdResid","n_TA","n_TB","n_CA","n_CB","ns_T","ns_C","ny_B","ny_A","mu_TA","mu_TB","mu_CA","mu_CB","baci","dfdenom","ncp","Fcrit","power","Tcrit","os.power1","os.power2"
"RNTR","Mature",0.693147180559945,4,1,10,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,1,0.693147180559945,0,0,0,0.693147180559945,7,2.44947172890958,3.5894280908648,0.409433322903249,1.41492392765051,0.575011790132643,0.00288088584732338
"RNTR","Mature",0.693147180559945,4,1,10,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,1,0.693147180559945,0,0,0,0.693147180559945,7,2.44947172890958,2.61336884528548,0.504871317685005,1.11915912836136,0.679496327987987,0.00547927509759727
"RNTR","Mature",0.693147180559945,4,1,15,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,1,0.693147180559945,0,0,0,0.693147180559945,7,3.67420759336437,5.59144785122073,0.380760143938067,1.89457860509001,0.533281577117647,0.000338351194520969
"RNTR","Mature",0.693147180559945,4,1,15,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,1,0.693147180559945,0,0,0,0.693147180559945,7,3.67420759336437,3.5894280908648,0.533619928374676,1.41492392765051,0.697932500777542,0.000984963155115648
"RNTR","Mature",0.693147180559945,4,1,15,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,1,0.693147180559945,0,0,0,0.693147180559945,7,3.67420759336437,2.61336884528548,0.630324137926479,1.11915912836136,0.789112752340086,0.00196643592143197
"RNTR","Mature",0.693147180559945,4,1,20,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,1,0.693147180559945,0,0,0,0.693147180559945,7,4.89894345781917,5.59144785122073,0.479646331877703,1.89457860509001,0.636308938478569,0.000120140366103971
"RNTR","Mature",0.693147180559945,4,1,20,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,1,0.693147180559945,0,0,0,0.693147180559945,7,4.89894345781917,3.5894280908648,0.63642907892608,1.41492392765051,0.786909485255028,0.000367242708892546
"RNTR","Mature",0.693147180559945,4,1,20,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,1,0.693147180559945,0,0,0,0.693147180559945,7,4.89894345781917,2.61336884528548,0.727090959282936,1.11915912836136,0.861549169374361,0.000762525536669889
"RNTR","Mature",0.693147180559945,4,2,5,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,2.04122644075799,5.11735502919922,0.248574759206931,1.83311293265624,0.373081229344924,0.0014657297782118
"RNTR","Mature",0.693147180559945,4,2,5,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,2.04122644075799,3.36030302387155,0.374546960048287,1.38302873839663,0.532157766307545,0.00404553564342203
"RNTR","Mature",0.693147180559945,4,2,5,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,2.04122644075799,2.47664432107412,0.465137943205166,1.09971619639466,0.636252439982202,0.00768037769212293
"RNTR","Mature",0.693147180559945,4,2,10,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,4.08245288151597,5.11735502919922,0.438476211079339,1.83311293265624,0.587431854726989,0.000209140051033452
"RNTR","Mature",0.693147180559945,4,2,10,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,4.08245288151597,3.36030302387155,0.58764099561121,1.38302873839663,0.740098347941256,0.000650785027737522
"RNTR","Mature",0.693147180559945,4,2,10,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,4.08245288151597,2.47664432107412,0.678136696866682,1.09971619639466,0.821575287736994,0.00135382880497592
"RNTR","Mature",0.693147180559945,4,2,15,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,6.12367932227396,5.11735502919922,0.597484602515096,1.83311293265624,0.738213495835524,3.84393340748801e-05
"RNTR","Mature",0.693147180559945,4,2,15,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,6.12367932227396,3.36030302387155,0.73825193535565,1.38302873839663,0.858835290471913,0.000130353043741427
"RNTR","Mature",0.693147180559945,4,2,15,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,6.12367932227396,2.47664432107412,0.81251261068604,1.09971619639466,0.913199298705204,0.00028991762039976
"RNTR","Mature",0.693147180559945,4,2,20,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,8.16490576303193,5.11735502919922,0.720562197809928,1.83311293265624,0.838578754873515,8.03724168385589e-06
"RNTR","Mature",0.693147180559945,4,2,20,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,8.16490576303193,3.36030302387155,0.838586792396266,1.38302873839663,0.924851877008355,2.91857154408603e-05
"RNTR","Mature",0.693147180559945,4,2,20,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,2,0.693147180559945,0,0,0,0.693147180559945,9,8.16490576303193,2.47664432107412,0.893481620022241,1.09971619639466,0.958266112264537,6.85111920742942e-05
"RNTR","Mature",0.693147180559945,4,3,5,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,2.62443399526027,4.84433567494361,0.315854319744732,1.79588481870404,0.450197964990073,0.000756333848004997
"RNTR","Mature",0.693147180559945,4,3,5,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,2.62443399526027,3.22520228205166,0.45095429898588,1.36343031802054,0.609013092566531,0.00222978120639994
"RNTR","Mature",0.693147180559945,4,3,5,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,2.62443399526027,2.39494123019295,0.542428883451112,1.08766638035038,0.706429759554312,0.00442319655896617
"RNTR","Mature",0.693147180559945,4,3,10,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,5.24886799052053,4.84433567494361,0.551449487350652,1.79588481870404,0.692187682760457,7.02946343666966e-05
"RNTR","Mature",0.693147180559945,4,3,10,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,5.24886799052053,3.22520228205166,0.692257977602571,1.36343031802054,0.821498799784256,0.000239847293522999
"RNTR","Mature",0.693147180559945,4,3,10,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,5.24886799052053,2.39494123019295,0.770609984428664,1.08766638035038,0.884266614111217,0.000530901187140498
"RNTR","Mature",0.693147180559945,4,3,15,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,7.87330198578079,4.84433567494361,0.724228413963103,1.79588481870404,0.83706295000909,8.72834760390351e-06
"RNTR","Mature",0.693147180559945,4,3,15,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,7.87330198578079,3.22520228205166,0.837071679034262,1.36343031802054,0.921476042532019,3.3087542422261e-05
"RNTR","Mature",0.693147180559945,4,3,15,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,7.87330198578079,2.39494123019295,0.890455412484963,1.08766638035038,0.955234322396073,7.93711114898121e-05
"RNTR","Mature",0.693147180559945,4,3,20,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,10.497735981041,4.84433567494361,0.838303185099712,1.79588481870404,0.917257673244857,1.25592816035969e-06
"RNTR","Mature",0.693147180559945,4,3,20,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,10.497735981041,3.22520228205166,0.91725892925996,1.36343031802054,0.966465757291694,5.17855864878847e-06
"RNTR","Mature",0.693147180559945,4,3,20,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,3,0.693147180559945,0,0,0,0.693147180559945,11,10.497735981041,2.39494123019295,0.949524803279899,1.08766638035038,0.983010278944871,1.32581317537905e-05
"RNTR","Mature",0.693147180559945,4,4,5,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,3.06183966113698,4.66719273182685,0.367494549084278,1.77093339598687,0.505214899857439,0.00046771370765053
"RNTR","Mature",0.693147180559945,4,4,5,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,3.06183966113698,3.1362050930216,0.505682613876479,1.35017128878006,0.659791841704991,0.00144974309108514
"RNTR","Mature",0.693147180559945,4,4,5,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,3.06183966113698,2.34065400157454,0.595514075084265,1.0794687370359,0.750591749517968,0.00297111776369152
"RNTR","Mature",0.693147180559945,4,4,10,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,6.12367932227395,4.66719273182685,0.629105033146164,1.77093339598687,0.757383136076484,3.15968260989896e-05
"RNTR","Mature",0.693147180559945,4,4,10,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,6.12367932227395,3.1362050930216,0.757414733300001,1.35017128878006,0.867017998494613,0.000115750765186551
"RNTR","Mature",0.693147180559945,4,4,10,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,6.12367932227395,2.34065400157454,0.824808657592774,1.0794687370359,0.917020251759321,0.000268454809957963
"RNTR","Mature",0.693147180559945,4,4,15,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,9.18551898341094,4.66719273182685,0.799863814479799,1.77093339598687,0.889270236220094,2.92499219090026e-06
"RNTR","Mature",0.693147180559945,4,4,15,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,9.18551898341094,3.1362050930216,0.88927316130694,1.35017128878006,0.950482922128502,1.20945553229168e-05
"RNTR","Mature",0.693147180559945,4,4,15,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,9.18551898341094,2.34065400157454,0.928643244128915,1.0794687370359,0.973140768297851,3.07272200009701e-05
"RNTR","Mature",0.693147180559945,4,4,20,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,12.2473586445479,4.66719273182685,0.898258938453355,1.77093339598687,0.951997540570708,3.17861436283096e-07
"RNTR","Mature",0.693147180559945,4,4,20,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,12.2473586445479,3.1362050930216,0.951997858558159,1.35017128878006,0.982229603211597,1.44841330718126e-06
"RNTR","Mature",0.693147180559945,4,4,20,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,4,0.693147180559945,0,0,0,0.693147180559945,13,12.2473586445479,2.34065400157454,0.972188530159373,1.0794687370359,0.991516114727402,3.96277296266234e-06
"RNTR","Mature",0.693147180559945,4,5,5,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,3.40204406792998,4.54307716526697,0.407793643667048,1.75305035569257,0.546013709617681,0.000323930351235679
"RNTR","Mature",0.693147180559945,4,5,5,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,3.40204406792998,3.07318554959386,0.54633764044311,1.34060560785046,0.695490387969904,0.00104461062228922
"RNTR","Mature",0.693147180559945,4,5,5,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,3.40204406792998,2.30198070846768,0.633795788602783,1.07353139558242,0.780614920332874,0.00219574672298217
"RNTR","Mature",0.693147180559945,4,5,10,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,6.80408813585995,4.54307716526697,0.684045853682573,1.75305035569257,0.800443314806607,1.70816188229672e-05
"RNTR","Mature",0.693147180559945,4,5,10,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,6.80408813585995,3.07318554959386,0.800460396964764,1.34060560785046,0.894967492516183,6.62339289397851e-05
"RNTR","Mature",0.693147180559945,4,5,10,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,6.80408813585995,2.30198070846768,0.859151923715544,1.07353139558242,0.936229113486962,0.00015934494666725
"RNTR","Mature",0.693147180559945,4,5,15,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,10.2061322037899,4.54307716526697,0.847262246081855,1.75305035569257,0.919376853830132,1.25773755588199e-06
"RNTR","Mature",0.693147180559945,4,5,15,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,10.2061322037899,3.07318554959386,0.919378111680831,1.34060560785046,0.965800310167212,5.57791627597837e-06
"RNTR","Mature",0.693147180559945,4,5,15,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,10.2061322037899,2.30198070846768,0.949579175382613,1.07353139558242,0.982086496643332,1.48295049171576e-05
"RNTR","Mature",0.693147180559945,4,5,20,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,13.6081762717199,4.54307716526697,0.931116224760009,1.75305035569257,0.969301330649742,1.09762641753441e-07
"RNTR","Mature",0.693147180559945,4,5,20,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,13.6081762717199,3.07318554959386,0.969301440541825,1.34060560785046,0.989327639985353,5.42435051875678e-07
"RNTR","Mature",0.693147180559945,4,5,20,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,5,0.693147180559945,0,0,0,0.693147180559945,15,13.6081762717199,2.30198070846768,0.982840049499597,1.07353139558242,0.995110322370191,1.56458593458808e-06
"RNTR","Mature",0.693147180559945,4,7,5,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,3.89688684144706,4.3807496923318,0.465828761767941,1.72913281152137,0.601874801850042,0.000191286441070471
"RNTR","Mature",0.693147180559945,4,7,5,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,3.89688684144706,2.9899002798798,0.602066089009059,1.3277282090268,0.741874950144505,0.000654168706542113
"RNTR","Mature",0.693147180559945,4,7,5,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,3.89688684144706,2.25056630242711,0.684749286051129,1.06550739858701,0.818375169451163,0.00142681423016844
"RNTR","Mature",0.693147180559945,4,7,10,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,7.79377368289414,4.3807496923318,0.75442234045718,1.72913281152137,0.852064595465129,7.03220889508582e-06
"RNTR","Mature",0.693147180559945,4,7,10,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,7.79377368289414,2.9899002798798,0.852071628329658,1.3277282090268,0.926232797693701,2.96969372505229e-05
"RNTR","Mature",0.693147180559945,4,7,10,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,7.79377368289414,2.25056630242711,0.898722810574658,1.06550739858701,0.956808503555511,7.54125831248231e-05
"RNTR","Mature",0.693147180559945,4,7,15,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,11.6906605243412,4.3807496923318,0.90006653354289,1.72913281152137,0.950411863417596,3.70534172566828e-07
"RNTR","Mature",0.693147180559945,4,7,15,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,11.6906605243412,2.9899002798798,0.950412234060233,1.3277282090268,0.980362344356127,1.82743568255539e-06
"RNTR","Mature",0.693147180559945,4,7,15,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,11.6906605243412,2.25056630242711,0.970176822796391,1.06550739858701,0.990171636414651,5.19794401387941e-06
"RNTR","Mature",0.693147180559945,4,7,20,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,15.5875473657881,4.3807496923318,0.96260488912196,1.72913281152137,0.984511059982052,2.345207961163e-08
"RNTR","Mature",0.693147180559945,4,7,20,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,15.5875473657881,2.9899002798798,0.984511083530894,1.3277282090268,0.995030161880787,1.31198893860152e-07
"RNTR","Mature",0.693147180559945,4,7,20,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,7,0.693147180559945,0,0,0,0.693147180559945,19,15.5875473657881,2.25056630242711,0.991728998063853,1.06550739858701,0.997839948049992,4.09581936589021e-07
"RNTR","Mature",0.693147180559945,4,10,5,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,4.37405665876711,4.24169905027714,0.520302217756764,1.7081407612519,0.65153022905566,0.00011583528317527
"RNTR","Mature",0.693147180559945,4,10,5,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,4.37405665876711,2.91774486025022,0.651646064375182,1.31634507267387,0.780845626861194,0.000419813927247215
"RNTR","Mature",0.693147180559945,4,10,5,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,5,5,5,5,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,4.37405665876711,2.20573386692732,0.728657888951367,1.05838439261091,0.849006507203412,0.000949117340606875
"RNTR","Mature",0.693147180559945,4,10,10,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,8.74811331753424,4.24169905027714,0.81124354768151,1.7081407612519,0.89090327673557,3.00333235558892e-06
"RNTR","Mature",0.693147180559945,4,10,10,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,8.74811331753424,2.91774486025022,0.890906280692705,1.31634507267387,0.948085140334579,1.3817135715799e-05
"RNTR","Mature",0.693147180559945,4,10,10,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,10,10,10,10,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,8.74811331753424,2.20573386692732,0.927261963762964,1.05838439261091,0.970543141050789,3.70031882368504e-05
"RNTR","Mature",0.693147180559945,4,10,15,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,13.1221699763013,4.24169905027714,0.935763921573343,1.7081407612519,0.969744796977746,1.14316349830723e-07
"RNTR","Mature",0.693147180559945,4,10,15,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,13.1221699763013,2.91774486025022,0.969744911371877,1.31634507267387,0.988690480960486,6.27943592790281e-07
"RNTR","Mature",0.693147180559945,4,10,15,0.15,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,15,15,15,15,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,13.1221699763013,2.20573386692732,0.982391436291002,1.05838439261091,0.994553212528317,1.91001543647928e-06
"RNTR","Mature",0.693147180559945,4,10,20,0.05,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,17.4962266350687,4.24169905027714,0.980176450562977,1.7081407612519,0.99226565872741,5.29162269558014e-09
"RNTR","Mature",0.693147180559945,4,10,20,0.1,0.297926717858706,0.709370350062404,0,1.02279503078157,1,2,0.709370350062404,0.297926717858706,0,1.02279503078157,20,20,20,20,1,2,4,10,0.693147180559945,0,0,0,0.693147180559945,25,17.4962266350687,2.91774486025022,0.992265664071601,1.31634507267387,0.997675674212919,3.36085596019942e-08
